x0, y0, x1, y1, x2, y2, x3, y3, x4, y4, x5, y5
76, 0.236877, 76, -0.242849, 76, 0.631342, 76, -0.98171, 76, -0.381019, 76, -0.714286
77, 0.395905, 77, -0.403379, 77, -1.15832, 77, -0.882858, 77, -1.03924, 77, -0.672584
78, 0.601074, 78, 0.458348, 78, -0.278583, 78, -0.960421, 78, -0.499474, 78, 0.0771676
79, 0.640045, 79, 0.279644, 79, 1.04293, 79, -0.224018, 79, -0.490936, 79, 0.205552
80, 1.47253, 80, -0.196795, 80, 0.372047, 80, 0.178181, 80, -0.0456698, 80, -0.431643
81, 1.19592, 81, 0.606856, 81, 0.485921, 81, -1.00782, 81, 0.203504, 81, -0.8165
82, 1.12833, 82, 1.10441, 82, -0.477084, 82, -0.87138, 82, -0.124829, 82, -0.889396
83, 0.698334, 83, 0.680518, 83, 0.0085146, 83, -0.945373, 83, -0.456805, 83, -0.470485
84, 1.28598, 84, 0.330821, 84, 0.143243, 84, -0.912913, 84, 0.209253, 84, -0.277788
85, 0.299469, 85, 0.641218, 85, -0.10244, 85, -0.407435, 85, -0.175351, 85, -0.337648
86, 0.787872, 86, 1.19735, 86, 0.702765, 86, -0.319753, 86, -1.15019, 86, -0.0870578
87, 0.884186, 87, 1.9735, 87, 0.918536, 87, -0.648633, 87, 0.530675, 87, -0.464744
88, 0.469025, 88, 0.425469, 88, 1.6167, 88, 0.133215, 88, 1.19337, 88, -0.885128
89, 1.43582, 89, 0.893708, 89, 0.228883, 89, 0.121321, 89, 0.354866, 89, -0.250303
90, 0.159393, 90, 0.937439, 90, -0.324563, 90, -0.0551857, 90, 0.441016, 90, 0.18957
91, 0.115692, 91, 1.1914, 91, 1.17495, 91, -0.104334, 91, 0.785568, 91, 0.0287341
92, 1.38797, 92, 0.318893, 92, 1.60132, 92, -0.164119, 92, -0.0793711, 92, 0.1089
93, 0.805634, 93, 0.521488, 93, 0.427079, 93, -0.604104, 93, -0.0372684, 93, 0.13125
94, -0.351013, 94, 1.51008, 94, 0.743233, 94, -0.162788, 94, -0.341783, 94, 0.101041
95, 0, 95, 1.52412, 95, 0.280025, 95, -0.183395, 95, -0.071767, 95, 0.0757288
96, 1.4931, 96, 0.484671, 96, 0.647088, 96, 0.0390621, 96, -0.0221871, 96, 0.032996
97, 1.09137, 97, 0.279969, 97, 0.287137, 97, -0.0125745, 97, -0.551677, 97, 0.0990712
98, 0.884186, 98, -0.0702217, 98, 0.29412, 98, -0.0108771, 98, -0.304711, 98, 0.151672
99, 0.306854, 99, -0.000277544, 99, -0.0351809, 99, -0.235103, 99, 0.0570363, 99, -0.305305
100, 1.49298, 100, 0.218476, 100, 0.276617, 100, 0.0438169, 100, -0.509272, 100, -0.873386
101, 2.81354, 101, 0.401258, 101, 0.772754, 101, -0.324152, 101, -0.113559, 101, -0.311288
102, 1.18393, 102, -0.17183, 102, -0.410475, 102, -0.0277047, 102, -0.0352512, 102, 0.141158
103, -0.309326, 103, 0.593102, 103, -4.31735, 103, -1.34832, 103, -0.418746, 103, -0.906021
104, 0.182526, 104, -2.97672, 104, -11.7788, 104, -4.65315, 104, -6.12616, 104, -3.77163
105, -1.9357, 105, -8.86465, 105, -21.1859, 105, -9.84034, 105, -15.1965, 105, -9.97113
106, -2.13342, 106, -12.0741, 106, -24.9275, 106, -14.3172, 106, -21.0778, 106, -17.8694
107, -2.86548, 107, -13.3589, 107, -27.2912, 107, -16.9437, 107, -24.3696, 107, -23.7695
108, -1.98108, 108, -14.2012, 108, -28.1007, 108, -18.975, 108, -25.8629, 108, -27.7445
109, -2.6474, 109, -14.5683, 109, -27.8107, 109, -20.3838, 109, -26.3551, 109, -29.1193
110, -2.34717, 110, -14.9943, 110, -27.4989, 110, -21.339, 110, -26.9605, 110, -28.8778
111, -1.8522, 111, -15.4173, 111, -28.3225, 111, -22.2834, 111, -27.334, 111, -29.7205
112, -0.695221, 112, -16.2719, 112, -29.3346, 112, -23.367, 112, -28.1029, 112, -31.1461
113, -2.15088, 113, -16.6026, 113, -30.4869, 113, -24.1111, 113, -29.4066, 113, -31.7403
114, -2.28964, 114, -17.5514, 114, -31.5306, 114, -24.0965, 114, -30.3462, 114, -35.0796
115, -0.906097, 115, -18.7324, 115, -31.9283, 115, -23.553, 115, -30.2364, 115, -40.8849
116, -2.88937, 116, -19.6093, 116, -32.8353, 116, -23.4278, 116, -30.9754, 116, -40.489
117, -2.56735, 117, -20.899, 117, -33.5398, 117, -23.4555, 117, -32.8031, 117, -36.6164
118, -1.62738, 118, -21.4866, 118, -35.0697, 118, -24.2459, 118, -34.2835, 118, -37.0327
119, -3.60297, 119, -21.4959, 119, -36.6897, 119, -25.426, 119, -35.5156, 119, -39.6444
120, -2.83957, 120, -22.2285, 120, -37.5175, 120, -25.6248, 120, -36.4056, 120, -41.4954
121, -2.08459, 121, -23.2813, 121, -39.2174, 121, -24.6806, 121, -37.6212, 121, -43.3813
122, -3.45169, 122, -23.9977, 122, -41.0731, 122, -24.9322, 122, -38.8897, 122, -45.9625
123, -3.51035, 123, -24.7862, 123, -43.1863, 123, -25.0547, 123, -39.9456, 123, -47.3182
124, -0.424683, 124, -25.8303, 124, -44.7435, 124, -25.777, 124, -40.6175, 124, -48.2019
125, -2.68976, 125, -26.8463, 125, -46.1517, 125, -26.2512, 125, -42.5382, 125, -50.3693
126, -3.01013, 126, -27.5423, 126, -48.6291, 126, -27.2019, 126, -43.087, 126, -52.3127
127, -2.33099, 127, -27.0117, 127, -50.7279, 127, -29.8852, 127, -43.2667, 127, -53.152
128, -1.37573, 128, -27.7127, 128, -51.5026, 128, -30.9013, 128, -42.8254, 128, -53.8013
129, -2.44705, 129, -29.4216, 129, -52.2089, 129, -31.6464, 129, -43.7346, 129, -54.9229
130, -2.3089, 130, -30.1726, 130, -52.8306, 130, -32.3502, 130, -46.4176, 130, -56.9562
131, -0.95105, 131, -30.9191, 131, -53.9221, 131, -33.5051, 131, -47.6316, 131, -59.1335
132, -2.15814, 132, -31.3864, 132, -55.0798, 132, -35.2622, 132, -48.8235, 132, -60.1322
133, -3.1694, 133, -31.6865, 133, -56.5062, 133, -37.0073, 133, -49.1246, 133, -60.0689
134, -1.73331, 134, -33.1363, 134, -57.0974, 134, -37.642, 134, -49.6492, 134, -60.8682
135, -1.99805, 135, -34.0419, 135, -57.9163, 135, -37.2175, 135, -49.792, 135, -62.7196
136, -2.48718, 136, -34.3283, 136, -59.3382, 136, -38.3717, 136, -51.0493, 136, -63.6247
137, -2.75403, 137, -34.8137, 137, -61.1353, 137, -39.5875, 137, -52.5046, 137, -64.2347
138, -3.21375, 138, -35.0886, 138, -63.5051, 138, -39.4083, 138, -52.6113, 138, -65.2116
139, -2.40747, 139, -35.2544, 139, -65.597, 139, -39.7657, 139, -52.8822, 139, -66.006
140, -2.7132, 140, -36.1277, 140, -66.1585, 140, -40.578, 140, -53.0018, 140, -66.8582
141, -3.19443, 141, -37.6731, 141, -67.3766, 141, -41.1563, 141, -53.3223, 141, -67.9982
142, -2.24487, 142, -38.9966, 142, -68.9917, 142, -40.8922, 142, -54.6647, 142, -69.7793
143, -2.0455, 143, -39.9031, 143, -70.4391, 143, -40.5342, 143, -56.3198, 143, -71.9805
144, -2.65741, 144, -39.7761, 144, -71.0485, 144, -41.5506, 144, -57.3529, 144, -73.6002
145, -2.15674, 145, -39.411, 145, -71.0611, 145, -42.7124, 145, -58.8851, 145, -74.3053
146, -1.62778, 146, -40.6784, 146, -70.9625, 146, -43.3919, 146, -59.8626, 146, -74.4919
147, -1.55722, 147, -40.4455, 147, -72.4189, 147, -44.1988, 147, -59.7814, 147, -74.7344
148, -1.55722, 148, -41.9987, 148, -73.8151, 148, -43.654, 148, -61.4169, 148, -75.8591
149, -2.59119, 149, -41.8664, 149, -74.8359, 149, -44.6171, 149, -62.7939, 149, -78.3517
150, -1.95544, 150, -42.182, 150, -76.2574, 150, -46.3742, 150, -62.9212, 150, -80.8113
151, -2.41885, 151, -42.5977, 151, -77.7303, 151, -46.9934, 151, -64.0641, 151, -82.4178
152, -1.49493, 152, -43.3556, 152, -79.5453, 152, -46.8914, 152, -65.4514, 152, -83.2796
153, -1.52246, 153, -44.3176, 153, -81.2916, 153, -46.9812, 153, -66.893, 153, -83.4068
154, -0.934296, 154, -44.9676, 154, -82.427, 154, -48.1852, 154, -70.4363, 154, -83.9001
155, -4.08667, 155, -43.9323, 155, -83.381, 155, -48.0563, 155, -73.8937, 155, -84.4492
156, -2.30646, 156, -44.8487, 156, -84.0463, 156, -49.937, 156, -75.2776, 156, -84.506
157, -2.81064, 157, -45.0034, 157, -85.7338, 157, -50.374, 157, -78.1595, 157, -85.1042
158, -2.61646, 158, -45.2628, 158, -88.0379, 158, -50.5714, 158, -80.5363, 158, -85.9841
159, -1.92386, 159, -44.6551, 159, -89.7002, 159, -50.541, 159, -81.9068, 159, -86.2719
160, -2.21048, 160, -45.5117, 160, -90.9944, 160, -51.745, 160, -83.6185, 160, -86.2811
161, -3.53217, 161, -47.7176, 161, -91.8492, 161, -52.5098, 161, -84.8648, 161, -87.297
162, -2.50803, 162, -49.058, 162, -91.9353, 162, -53.76, 162, -85.9282, 162, -89.4591
163, -3.93265, 163, -50.0323, 163, -91.9569, 163, -54.944, 163, -86.0434, 163, -91.5175
164, -4.44431, 164, -50.8198, 164, -92.299, 164, -55.3185, 164, -86.7331, 164, -91.9759
165, -2.69489, 165, -51.9122, 165, -93.3883, 165, -56.0006, 165, -87.5189, 165, -91.6595
166, -2.68738, 166, -52.5843, 166, -95.9443, 166, -56.6243, 166, -88.1015, 166, -92.5073
167, -2.18021, 167, -52.706, 167, -98.7072, 167, -58.9215, 167, -89.4407, 167, -92.9936
168, -2.0455, 168, -51.8324, 168, -100.601, 168, -60.5421, 168, -90.4275, 168, -93.254
169, -2.64047, 169, -53.6411, 169, -102.415, 169, -60.7775, 169, -90.6439, 169, -93.5075
170, -2.1897, 170, -52.9344, 170, -103.593, 170, -60.414, 170, -91.6816, 170, -93.9457
171, -2.8157, 171, -52.7664, 171, -104.629, 171, -59.6191, 171, -93.2709, 171, -95.3385
172, -2.26651, 172, -53.7235, 172, -105.742, 172, -59.7694, 172, -93.8617, 172, -96.9177
173, -1.47812, 173, -54.5088, 173, -106.545, 173, -60.8987, 173, -93.3177, 173, -98.4046
174, -1.69849, 174, -55.4118, 174, -107.092, 174, -61.8584, 174, -93.5802, 174, -100.214
175, -1.60532, 175, -55.0926, 175, -107.625, 175, -62.9107, 175, -94.5549, 175, -101.149
176, -0.763824, 176, -55.5281, 176, -108.004, 176, -64.0967, 176, -95.6849, 176, -102.328
177, -1.57455, 177, -55.292, 177, -107.763, 177, -65.1623, 177, -97.5724, 177, -104.375
178, -2.19989, 178, -55.3943, 178, -107.856, 178, -66.8819, 178, -99.1254, 178, -106.532
179, -2.69089, 179, -56.5851, 179, -109.097, 179, -68.7178, 179, -100.165, 179, -107.652
180, -1.57199, 180, -57.7194, 180, -110.094, 180, -70.1543, 180, -100.614, 180, -107.768
181, -2.52322, 181, -58.2465, 181, -110.345, 181, -70.2383, 181, -100.929, 181, -108.116
182, -0.941559, 182, -59.8454, 182, -110.719, 182, -70.4751, 182, -102.435, 182, -108.599
183, -2.64191, 183, -59.6274, 183, -111.013, 183, -70.697, 183, -103.983, 183, -109.697
184, -2.60651, 184, -60.2342, 184, -110.805, 184, -71.7246, 184, -104.39, 184, -110.875
185, -2.7399, 185, -61.1907, 185, -112.057, 185, -72.4864, 185, -105.357, 185, -112.355
186, -1.96991, 186, -62.2815, 186, -113.021, 186, -72.809, 186, -106.906, 186, -113.412
187, -2.59552, 187, -63.4906, 187, -112.846, 187, -73.6947, 187, -107.896, 187, -113.375
188, -2.97568, 188, -64.3326, 188, -113.471, 188, -74.295, 188, -107.971, 188, -113.137
189, -2.03049, 189, -63.8353, 189, -115.295, 189, -74.7584, 189, -108.365, 189, -114.934
190, -1.40182, 190, -63.5485, 190, -117.083, 190, -74.837, 190, -109.123, 190, -116.764
191, -3.32278, 191, -63.5492, 191, -118.226, 191, -74.4533, 191, -110.364, 191, -117.336
192, -3.35312, 192, -63.438, 192, -119.032, 192, -74.6569, 192, -111.865, 192, -118.232
193, -2.66931, 193, -63.8079, 193, -119.718, 193, -75.3966, 193, -112.202, 193, -119.183
194, -3.12442, 194, -64.1042, 194, -120.37, 194, -75.5587, 194, -112.523, 194, -119.585
195, -2.48224, 195, -65.1457, 195, -120.829, 195, -75.0365, 195, -114.417, 195, -119.576
196, -1.11417, 196, -67.0452, 196, -120.607, 196, -75.2171, 196, -116.082, 196, -120.505
197, -1.02127, 197, -67.6211, 197, -120.439, 197, -76.3507, 197, -117.449, 197, -122.056
198, -2.63846, 198, -68.7945, 198, -120.522, 198, -78.2101, 198, -117.872, 198, -122.442
199, -2.24274, 199, -69.563, 199, -120.872, 199, -79.6904, 199, -117.447, 199, -121.971
200, -2.81577, 200, -69.1768, 200, -121.615, 200, -80.4714, 200, -117.934, 200, -121.53
201, -3.21048, 201, -70.5893, 201, -123.679, 201, -79.7555, 201, -119.484, 201, -120.768
202, -2.15363, 202, -72.3284, 202, -125.94, 202, -79.9638, 202, -120.065, 202, -120.719
203, -2.72278, 203, -72.1943, 203, -126.555, 203, -80.2748, 203, -120.258, 203, -120.767
204, -1.73544, 204, -73.9039, 204, -125.593, 204, -80.8174, 204, -120.419, 204, -121.169
205, -1.49762, 205, -73.9637, 205, -125.37, 205, -80.8973, 205, -121.018, 205, -121.22
206, -1.7435, 206, -74.5587, 206, -126.793, 206, -82.3266, 206, -122.257, 206, -120.696
207, -2.17557, 207, -74.7331, 207, -128.592, 207, -83.1328, 207, -121.925, 207, -120.703
208, -2.28964, 208, -74.2015, 208, -129.707, 208, -83.6466, 208, -121.929, 208, -120.454
209, -2.85184, 209, -73.4901, 209, -130.852, 209, -85.2512, 209, -121.974, 209, -119.873
210, -3.58508, 210, -73.8779, 210, -131.077, 210, -87.1005, 210, -122.065, 210, -120.691
211, -2.62753, 211, -74.1614, 211, -130.637, 211, -86.6595, 211, -124.488, 211, -122.569
212, -2.10211, 212, -74.352, 212, -131.32, 212, -86.3411, 212, -126.624, 212, -123.119
213, -3.35007, 213, -74.9012, 213, -133.192, 213, -87.4529, 213, -126.628, 213, -122.841
214, -2.09967, 214, -75.771, 214, -134.17, 214, -88.1609, 214, -128.17, 214, -122.442
215, -2.10004, 215, -77.2044, 215, -133.887, 215, -88.1501, 215, -129.886, 215, -121.797
216, -2.46649, 216, -77.6356, 216, -133.966, 216, -88.0802, 216, -129.474, 216, -122.216
217, -2.18814, 217, -78.2483, 217, -135.57, 217, -87.921, 217, -130.276, 217, -123.15
218, -2.21454, 218, -78.8648, 218, -137.001, 218, -87.692, 218, -131.623, 218, -124.299
219, -2.28964, 219, -78.2835, 219, -138.165, 219, -87.0224, 219, -132.562, 219, -125.67
220, -1.13229, 220, -78.0599, 220, -139.786, 220, -87.0793, 220, -133.901, 220, -126.339
221, -1.40201, 221, -76.9799, 221, -142.751, 221, -88.2539, 221, -135.263, 221, -127.215
222, -1.64038, 222, -77.7339, 222, -145.619, 222, -90.2833, 222, -136.351, 222, -128.008
223, -1.71457, 223, -79.25, 223, -146.958, 223, -91.3293, 223, -137.761, 223, -127.669
224, -1.49094, 224, -80.2482, 224, -146.532, 224, -91.6179, 224, -139.143, 224, -127.217
225, -1.77216, 225, -80.1955, 225, -145.713, 225, -92.0976, 225, -140.519, 225, -126.947
226, -1.89517, 226, -80.068, 226, -145.342, 226, -93.1656, 226, -141.124, 226, -126.934
227, -3.42468, 227, -79.2305, 227, -144.908, 227, -94.1941, 227, -141.617, 227, -127.346
228, -3.18573, 228, -79.0303, 228, -144.716, 228, -94.7311, 228, -141.751, 228, -128.146
229, -3.41992, 229, -80.9027, 229, -146.681, 229, -94.5105, 229, -142.118, 229, -129.083
230, -3.54974, 230, -81.5293, 230, -147.227, 230, -93.5938, 230, -142.241, 230, -129.749
231, -2.74777, 231, -82.0398, 231, -147.44, 231, -93.3, 231, -141.09, 231, -129.639
232, -2.39709, 232, -82.7646, 232, -148.709, 232, -93.928, 232, -141.259, 232, -129.733
233, -2.56293, 233, -83.3292, 233, -151.005, 233, -95.2662, 233, -142.493, 233, -131.038
234, -3.18747, 234, -83.1083, 234, -151.145, 234, -96.4008, 234, -142.952, 234, -131.893
235, -4.32895, 235, -83.5272, 235, -151.458, 235, -96.5485, 235, -142.162, 235, -131.452
236, -3.60709, 236, -83.7114, 236, -152.005, 236, -96.4051, 236, -142.287, 236, -130.527
237, -2.25888, 237, -83.1688, 237, -152.654, 237, -96.8878, 237, -142.818, 237, -130.67
238, -2.59906, 238, -84.0857, 238, -151.981, 238, -96.6362, 238, -143.559, 238, -132.401
239, -2.88293, 239, -84.3083, 239, -151.668, 239, -96.5957, 239, -144.188, 239, -133.648
240, -1.7991, 240, -85.0004, 240, -151.164, 240, -96.5549, 240, -144.225, 240, -133.787
241, -2.06583, 241, -85.7018, 241, -150.723, 241, -96.2846, 241, -143.75, 241, -132.936
242, -3.07135, 242, -85.1831, 242, -151.295, 242, -96.8748, 242, -143.048, 242, -133.255
243, -2.36404, 243, -83.416, 243, -152.476, 243, -97.4747, 243, -142.831, 243, -135.196
244, -2.56723, 244, -84.1943, 244, -152.539, 244, -97.7117, 244, -141.981, 244, -136.078
245, -3.48746, 245, -84.0491, 245, -152.382, 245, -96.6266, 245, -141.161, 245, -135.792
246, -2.97748, 246, -85.1518, 246, -153.077, 246, -96.2983, 246, -140.704, 246, -136.152
247, -3.00079, 247, -84.6361, 247, -153.024, 247, -96.3918, 247, -141.895, 247, -137.128
248, -2.16931, 248, -85.6572, 248, -152.46, 248, -95.6318, 248, -142.112, 248, -137.605
249, -2.02975, 249, -85.374, 249, -152.552, 249, -95.0171, 249, -141.917, 249, -138.646
250, -2.76166, 250, -84.8245, 250, -153.273, 250, -95.3402, 250, -142.505, 250, -139.469
251, -2.86554, 251, -85.0974, 251, -153.581, 251, -95.3626, 251, -143.619, 251, -139.749
252, -2.46463, 252, -85.9461, 252, -153.385, 252, -96.3775, 252, -144.664, 252, -139.486
253, -2.28964, 253, -86.8976, 253, -153.932, 253, -96.7054, 253, -145.575, 253, -138.842
254, -3.55338, 254, -86.9502, 254, -155.027, 254, -96.2006, 254, -145.762, 254, -138.421
255, -3.28522, 255, -87.0689, 255, -155.589, 255, -96.6342, 255, -146.133, 255, -139.956
256, -2.93875, 256, -86.5798, 256, -155.241, 256, -96.806, 256, -147.013, 256, -142.373
257, -3.02206, 257, -87.3145, 257, -155.427, 257, -97.4957, 257, -148.101, 257, -143.346
258, -3.66144, 258, -87.0788, 258, -155.023, 258, -97.0641, 258, -148.934, 258, -143.895
259, -3.99863, 259, -86.5377, 259, -154.767, 259, -96.4247, 259, -148.853, 259, -144.244
260, -3.84085, 260, -85.8726, 260, -154.385, 260, -96.3538, 260, -148.196, 260, -145.046
261, -3.59802, 261, -86.2082, 261, -154.734, 261, -96.2275, 261, -147.22, 261, -145.728
262, -4.29218, 262, -86.0387, 262, -154.195, 262, -96.5838, 262, -146.763, 262, -146.244
263, -5.20193, 263, -85.7389, 263, -153.401, 263, -98.0321, 263, -146.913, 263, -146.045
264, -5.14847, 264, -85.8478, 264, -152.506, 264, -99.1853, 264, -146.119, 264, -146.021
265, -4.49811, 265, -86.4392, 265, -152.617, 265, -100.301, 265, -144.434, 265, -147.256
266, -4.24277, 266, -86.8119, 266, -153.803, 266, -100.558, 266, -143.626, 266, -148.839
