0,6.90693e-08
1,6.90693e-08
2,6.90693e-08
3,6.90693e-08
4,6.90693e-08
5,6.90693e-08
6,1.92704e-08
7,-3.36993e-08
8,-1.49601e-08
9,9.02865e-09
10,5.18886e-08
11,2.4692e-08
12,2.68941e-08
13,4.04122e-08
14,3.11808e-08
15,1.17156e-08
16,-1.85574e-10
17,5.47242e-08
18,5.03849e-08
19,-2.15378e-08
20,-4.64024e-08
21,5.11968e-09
22,8.30951e-09
23,1.37783e-08
24,-1.0166e-08
25,1.22879e-08
26,2.5565e-08
27,1.33108e-08
28,2.22253e-09
29,9.97815e-09
30,2.62611e-08
31,5.49806e-09
32,-8.83741e-09
33,3.29359e-08
34,3.08631e-08
35,5.45069e-08
36,5.19635e-08
37,1.11279e-08
38,-1.86764e-08
39,-1.49686e-08
40,-1.40798e-08
41,4.49992e-10
42,2.915e-08
43,2.97153e-08
44,2.73343e-08
45,6.31225e-09
46,1.31636e-08
47,-6.92186e-10
48,-2.2953e-08
49,-1.08412e-08
50,-1.24277e-08
51,-6.62941e-09
52,-4.52389e-09
53,-1.64694e-08
54,1.37502e-08
55,1.61569e-08
56,-1.40243e-08
57,2.52163e-10
58,1.00454e-08
59,2.21586e-08
60,4.25166e-08
61,5.9387e-08
62,3.0951e-08
63,3.31101e-09
64,-5.35014e-09
65,9.96056e-09
66,3.14236e-08
67,2.05139e-08
68,-2.10825e-08
69,-2.51138e-08
70,3.11565e-09
71,3.90096e-09
72,-3.67837e-09
73,-5.77118e-09
74,-2.0286e-08
75,-1.99469e-09
76,-5.68533e-09
77,3.45177e-09
78,2.4696e-08
79,6.9254e-09
80,1.046e-08
81,1.7305e-08
82,9.92143e-09
83,1.1733e-08
84,5.89092e-09
85,1.793e-08
86,1.69205e-08
87,4.81145e-09
88,-1.44979e-09
89,1.13761e-08
90,2.71958e-08
91,3.18395e-09
92,-1.70291e-08
93,-5.18239e-09
94,3.30487e-08
95,4.47401e-08
96,2.75145e-08
97,2.42685e-08
98,5.53358e-09
99,-1.0134e-09
100,-1.93145e-09
101,7.37714e-09
102,3.29186e-08
103,1.21332e-07
104,4.27592e-07
105,8.39158e-07
106,1.11411e-06
107,1.26975e-06
108,1.31076e-06
109,1.35711e-06
110,1.46961e-06
111,1.53165e-06
112,1.55112e-06
113,1.59277e-06
114,1.58067e-06
115,1.54284e-06
116,1.54688e-06
117,1.58167e-06
118,1.6004e-06
119,1.62133e-06
120,1.69517e-06
121,1.78905e-06
122,1.86448e-06
123,1.93414e-06
124,2.01998e-06
125,2.13585e-06
126,2.18808e-06
127,2.17819e-06
128,2.16777e-06
129,2.2328e-06
130,2.31943e-06
131,2.32797e-06
132,2.3261e-06
133,2.37682e-06
134,2.41745e-06
135,2.42107e-06
136,2.44807e-06
137,2.50657e-06
138,2.51249e-06
139,2.48664e-06
140,2.50162e-06
141,2.55785e-06
142,2.62049e-06
143,2.63355e-06
144,2.64035e-06
145,2.68613e-06
146,2.70889e-06
147,2.71481e-06
148,2.73137e-06
149,2.78593e-06
150,2.82286e-06
151,2.86985e-06
152,2.94025e-06
153,2.98052e-06
154,3.01202e-06
155,2.9986e-06
156,2.99897e-06
157,3.0876e-06
158,3.11145e-06
159,3.05228e-06
160,3.03693e-06
161,3.12059e-06
162,3.16938e-06
163,3.18776e-06
164,3.18146e-06
165,3.17029e-06
166,3.14312e-06
167,3.15949e-06
168,3.16736e-06
169,3.15072e-06
170,3.1745e-06
171,3.20975e-06
